researchers,projects,edgelabel
Koupidis S.A.,
Fountoulakis N.K.,
Chrousos G.P., Self-reported changes in anxiety, depression and suicidality during the COVID-19 lockdown in Greece
flag
Cohen J.F.,
Korevaar D.A.,
Matczak S.,
Chalumeau M.,
Allali S.,
Toubiana J., COVID-19–Related Fatalities and Intensive-Care-Unit Admissions by Age Groups in Europe: A Meta-Analysis
flag
Horodovenko V.V.,
Udovyka L.G.,
Shekhovtsova T.О., VACCINATION IN THE SYSTEM OF HUMAN RIGHTS AND OBLIGATIONS: IMPACT OF THE COVID-19 PANDEMIC
flag
Cheristanidis S.,
Kavvadas D.,
Moustaklis D.,
Kyriakidou E.,
Batzou D.,
Sidiropoulos E.,
Papazisis G.,
Papamitsou T., Psychological Distress in Primary Healthcare Workers during the COVID-19 Pandemic in Greece
flag
Fountoulakis K.N.,
Apostolidou M.K.,
Atsiova M.B.,
Filippidou A.K.,
Florou A.K.,
Gousiou D.S.,
Katsara A.R.,
Mantzari S.N.,
Padouva-Markoulaki M.,
Papatriantafyllou E.I.,
Sacharidi P.I.,
Tonia A.I.,
Tsagalidou E.G.,
Zymara V.P.,
Prezerakos P.E.,
Koupidis S.A.,
Fountoulakis N.K.,
Konsta A.,
Tsapakis E.M.,
Theodorakis P.N.,
Mossialos E., Mental health and conspirasism in health care professionals during the spring 2020 COVID-19 lockdown in Greece
flag
Lotzin A.,
Krause L.,
Acquarini E.,
Ajdukovic D.,
Ardino V.,
Arnberg F.,
Böttche M.,
Bragesjö M.,
Dragan M.,
Figueiredo-Braga M.,
Gelezelyte O.,
Grajewski P.,
Anastassiou-Hadjicharalambous X.,
Javakhishvili J.D.,
Kazlauskas E.,
Lenferink L.,
Lioupi C.,
Lueger-Schuster B.,
Tsiskarishvili L.,
Mooren T.,
Sales L.,
Stevanovic A.,
Zrnic I.,
Schäfer I.,
Lotzin A.,
Acquarini E.,
Ajdukovic D.,
Anastassiou-Hadjicharalambous1 X.,
Ardino V.,
Makhashvili N.,
Soydas S.,
ADJUST Study Consortium, Risk and protective factors, stressors, and symptoms of adjustment disorder during the COVID-19 pandemic–First results of the ESTSS COVID-19 pan-European ADJUST study [COVID-19 疫情期间适应障碍的风险与保护因素, 应激源和症状——ESTSS COVID-19 全欧洲 ADJUST 研究的初步结果] [Factores de riesgo y de protección, factores estresantes, y síntomas del trastorno de adaptación durante la pandemia de COVID-19: Primeros resultados del estudio paneuropeo de COVID-19 ADJUST de la ESTSS]
flag
Kyriazis A.,
Mews G.,
Belpaire E.,
Aerts J.,
Malik S.A., Physical distancing, children and urban health: The COVID-19 crisis’ impact on children and how this could affect future urban planning and design policies
flag
Van Hout M.C.,
Bigland C.,
Murray N., Scoping the impact of COVID-19 on the nexus of statelessness and health in Council of Europe member states
flag
Rouka E.,
Kotsiou O.S.,
Perlepe G.,
Pagonis A.,
Pantazopoulos I.,
Gourgoulianis K.I., Temporal Associations of the SARS-CoV-2 NP Antigen and Anti-Spike Total Ig Levels with Laboratory Parameters in a Greek Cohort of Hospitalized COVID-19 Patients
flag
Goggolidou P.,
Hodges-Mameletzis I.,
Purewal S.,
Karakoula A.,
Warr T., Self-Testing as an Invaluable Tool in Fighting the COVID-19 Pandemic
flag
Tsapanou A.,
Zoi P.,
Kalligerou F.,
Blekou P.,
Sakka P., The Effect of Prolonged Lockdown Due to COVID-19 on Greek Demented Patients of Different Stages and on Their Caregivers
flag
Kontopoulou K.,
Ainatzoglou A.,
Ifantidou A.,
Nakas C.T.,
Gkounti G.,
Adamopoulos V.,
Papadopoulos N.,
Papazisis G., Immunogenicity after the first dose of the BNT162b2 mRNA Covid-19 vaccine: Real-world evidence from Greek healthcare workers
flag
Smyrnioti M.E.,
Lyrakos G.,
Meindani M.,
Matsota P.,
Kostopanagiotou G.,
Batistaki C., The impact of the first wave of the covid-19 pandemic on patients’ perceptions of chronic pain
flag
De Young A.C.,
Vasileva M.,
Boruszak-Kiziukiewicz J.,
Demipence Seçinti D.,
Christie H.,
Egberts M.R.,
Anastassiou-Hadjicharalambous X.,
Marsac M.L.,
Ruiz G.,
Alisic E.,
Cobham V.,
Donavon C.,
Hoehn E.,
March S.,
Middeldorp C.,
Paterson R.S.,
Andreas P.,
Lioupi C.,
Lioupis M.,
Maria-Anna P.,
Messas K.,
Syros I.,
Cudo A.,
Gambin M.,
Grudowska A.,
Kmita G.,
Kubicka K.,
Lubiewska K.,
Niedzwiecka A.,
Pisula E.,
Wozniak-Prus M.,
Simó S.,
Mooren T.,
van Eldik W.,
van Baar A.,
Boelen P.,
Spuij M.,
Albayrak Z.S.,
Goodall K.,
Davis S.H.,
Hildenbrand A.,
McGar A.,
Miller A.B.,
Wamser R., COVID-19 Unmasked Global Collaboration, COVID-19 Unmasked Global Collaboration Protocol: longitudinal cohort study examining mental health of young children and caregivers during the pandemic [COVID-19 Unmasked全球合作协议:考查疫情期间幼儿和看护人心理健康的纵向队列研究] [Protocolo de colaboración global COVID-19 desenmascarado: estudio de cohorte longitudinal que examina la salud mental de niños pequeños y cuidadores durante la pandemia]
flag
Frountzas M.,
Schizas D.,
Kykalos S.,
Karydakis L.,
Terra A.,
Toutouzas K.G., What did the surgical community learn from covid-19 lockdown?
flag
Gkentzi D.,
Benetatou E.,
Karatza A.,
Kanellopoulou A.,
Fouzas S.,
Lagadinou M.,
Marangos M.,
Dimitriou G., Attitudes of school teachers toward influenza and COVID-19 vaccine in Greece during the COVID-19 pandemic
flag
Tsigkas G.,
Koufou E.-E.,
Katsanos K.,
Patrinos P.,
Moulias A.,
Miliordos I.,
Almpanis G.,
Christodoulou I.,
Papanikolaou F.,
Dimitroula T.,
Kivetos A.,
Vardas P.,
Davlouros P., Potential relationship between lifestyle changes and incidence of hospital admissions for acute coronary syndrome during the covid-19 lockdown
flag
Katsouras C.,
Tsivgoulis G.,
Papafaklis M.,
Karapanayiotides T.,
Alexopoulos D.,
Ntais E.,
Papagiannopoulou G.,
Koutroulou I.,
Ziakas A.,
Sianos G.,
Kouparanis A.,
Trivilou P.,
Ballas C.,
Samara I.,
Kosmidou M.,
Palaiodimou L.,
Grigoriadis N.,
Michalis L.K.,
Giannopoulos S., Persistent decline of hospitalizations for acute stroke and acute coronary syndrome during the second wave of the COVID-19 pandemic in Greece: collateral damage unaffected
flag
Souliotis K.,
Giannouchos T.V.,
Peppou L.E.,
Samara M.T.,
Nimatoudis J.,
Papageorgiou C.,
Economou M., “Public Health Behaviors during the COVID-19 Pandemic in Greece and Associated Factors: A Nationwide Cross-sectional Survey”
flag
Papaefthymiou A.,
Koffas A.,
Kountouras J.,
Doulberis M.,
Kaltsa A.,
Tsiopoulos F.,
Christodoulidis G.,
Kapsoritakis A.,
Potamianos S., The impact of covid-19 pandemic on gastrointestinal diseases: A single-center cross-sectional study in central greece
flag
Bogogiannidou Z.,
Speletas M.,
Vontas A.,
Nikoulis D.J.,
Dadouli K.,
Kyritsi M.A.,
Mouchtouri V.A.,
Mina P.,
Anagnostopoulos L.,
Koureas M.,
Karavasilis V.,
Nikou O.,
Pinaka O.,
Thomaidis P.C.,
Kadoglou K.,
Bedevis K.,
Spyrou N.,
Eleftheriou A.A.,
Papaevangelou V.,
Gikas A.,
Vatopoulos A.,
Ntzani E.E.,
Prezerakos P.,
Tsiodras S.,
Hadjichristodoulou C., Repeated leftover serosurvey of sars-cov-2 igg antibodies in greece, may to august 2020
flag
Loukou I.,
Moustaki M.,
Petrocheilou A.,
Zarkada I.,
Douros K., Impact of COVID-19 Lockdown on Pulmonary and Nutritional Status in Children and Young Adults With Cystic Fibrosis, in Greece
flag
Alanezi F.,
Althumairi A.,
Aljaffary A.,
Alfayez A.,
Alsalman D.,
Alhodaib H.,
AlShammari M.M.,
Aldossary R.,
AlThani B.,
Alghamedy F.,
Alanzi T.M., A comparative study of strategies for containing the COVID-19 pandemic in Gulf Cooperation Council countries and the European Union
flag
Spernovasilis N.,
Ierodiakonou D.,
Spanias C.,
Mathioudaki A.,
Ioannou P.,
Petrakis E.C.,
Kofteridis D.P., Doctors’ perceptions, attitudes and practices towards the management of multidrug-resistant organism infections after the implementation of an antimicrobial stewardship programme during the covid-19 pandemic
flag
Raftopoulos V.,
Iordanou S.,
Katsapi A.,
Dedoukou X.,
Maltezou H.C., A comparative online survey on the intention to get COVID-19 vaccine between Greek and Cypriot healthcare personnel: is the country a predictor?
flag
Papagiannis D.,
Rachiotis G.,
Malli F.,
Papathanasiou I.V.,
Kotsiou O.,
Fradelos E.C.,
Giannakopoulos K.,
Gourgoulianis K.I., Acceptability of covid-19 vaccination among greek health professionals
flag
Eleni M.,
Evangelia M.,
Eleftheria K.,
Vasilios V.,
Vana S.,
Vissaria S.,
Evangelos B.,
Ioannis K., Clinical features and outcomes of hospitalized COVID-19 patients in a low burden region
flag
Michos A.,
Savvidou P.,
Syridou L.,
Eleftheriou E.,
Iosifidis E.,
Grivea I.,
Spoulou V.,
Galanakis E.,
Syrogiannopoulos G.,
Tsolia M.,
Roilides E.,
Papaevangelou V., SARS-CoV-2 molecular testing in Greek hospital pediatric departments: A nationwide study
flag
Siettos C.,
Anastassopoulou C.,
Tsiamis C.,
Vrioni G.,
Tsakris A., A bulletin from Greece: a health system under the pressure of the second COVID-19 wave
flag
Ilias I.,
Diamantopoulos A.,
Pratikaki M.,
Botoula E.,
Jahaj E.,
Athanasiou N.,
Tsipilis S.,
Zacharis A.,
Vassiliou A.G.,
Vassiliadi D.A.,
Kotanidou A.,
Tsagarakis S.,
Dimopoulou I., Glycemia, beta-cell function and sensitivity to insulin in mildly to critically ill covid-19 patients
flag
Theano P.,
Periklis P.,
Vasilis P.,
Elli K.,
Dimitrios P., Sarscov-2 psychosomatic effects and fear of stigma on the discharge day of infected individuals: Sapfo study
flag
Wei C.,
Lee C.C.,
Hsu T.C.,
Hsu W.T.,
Chan C.C.,
Chen S.C.,
Chen C.J., Correlation of population mortality of COVID-19 and testing coverage: A comparison among 36 OECD countries
flag
Alexopoulos P.,
Soldatos R.,
Kontogianni E.,
Frouda M.,
Loanna Aligianni S.,
Skondra M.,
Passa M.,
Konstantopoulou G.,
Stamouli E.,
Katirtzoglou E.,
Politis A.,
Economou P.,
Alexaki M.,
Siarkos K.,
Politis A., COVID-19 Crisis Effects on Caregiver Distress in Neurocognitive Disorder
flag
Kousi T.,
Mitsi L.-C.,
Simos J., The early stage of COVID-19 outbreak in Greece: A review of the national response and the socioeconomic impact
flag
Weickert M.O.,
Robbins T.,
Kyrou I.,
Hopper A.,
Pearson E.,
Barber T.M.,
Kaltsas G.,
Randeva H.S., Impact of the COVID-19 pandemic on neuroendocrine tumour services in England
flag
Narison S.,
Maltezos S., Scrutinizing the spread of COVID-19 in Madagascar,
flag
Staadegaard L.,
Taylor R.J.,
Spreeuwenberg P.,
Caini S.,
Simonsen L.,
Paget J., Monitoring the mortality impact of COVID-19 in Europe: What can be learned from 2009 influenza H1N1p mortality studies?
flag
Morton R.L.,
Shah K.K., Kidney health in the context of economic development
flag
Giannopoulou I.,
Efstathiou V.,
Triantafyllou G.,
Korkoliakou P.,
Douzenis A., Adding stress to the stressed: Senior high school students’ mental health amidst the COVID-19 nationwide lockdown in Greece
flag
Di Mascio D.,
D'Antonio F., Perinatal mortality and morbidity of SARS-COV-2 infection during pregnancy in European countries: Findings from an international study
flag
Latsios G.,
Synetos A.,
Mastrokostopoulos A.,
Vogiatzi G.,
Bounas P.,
Nikitas G.,
Papanikolaou A.,
Parisis C.,
Kanakakis I.,
Goudevenos J., CardioPulmonary Resuscitation in patients with suspected or confirmed Covid-19. A consensus of the Working group on CardioPulmonary Resuscitation of the Hellenic Society of Cardiology
flag
Pavli A.,
Smeti P.,
Papadima K.,
Andreopoulou A.,
Hadjianastasiou S.,
Triantafillou E.,
Vakali A.,
Kefaloudi C.,
Pervanidou D.,
Gogos C.,
Maltezou H.C., A cluster of COVID-19 in pilgrims to Israel
flag
Panagopoulos P.,
Petrakis V.,
Panopoulou M.,
Trypsianis G.,
Penlioglou T.,
Pnevmatikos I.,
Papazoglou D., Lopinavir/ritonavir as a third agent in the antiviral regimen for SARS-CoV-2 infection
flag
Lytras T.,
Dellis G.,
Flountzi A.,
Hatzianastasiou S.,
Nikolopoulou G.,
Tsekou K.,
Diamantis Z.,
Stathopoulou G.,
Togka M.,
Gerolymatos G.,
Rigakos G.,
Sapounas S.,
Tsiodras S., High prevalence of SARS-cov-2 infection in repatriation flights to Greece from three European countries
flag
Kastritis E.,
Tsitsimpis K.,
Anninos E.,
Stamatelopoulos K.,
Kanakakis I.,
Lampropoulos C.,
Chatzidou S.,
Michopoulos S.,
Papamichail C.,
Kostis E.,
Manios E.,
Kontogiannis S.,
Paraskevaidis I.,
Terpos E.,
Mitrakou A.,
Dimopoulos M.A., Significant reduction in the visits to the emergency room department during the COVID-19 pandemic in a tertiary hospital in Greece: Indirect victims of the pandemic?
flag
Siempos I.I.,
Xourgia E.,
Ntaidou T.K.,
Zervakis D.,
Magira E.E.,
Kotanidou A.,
Routsi C.,
Zakynthinos S.G., Effect of Early vs. Delayed or No Intubation on Clinical Outcomes of Patients With COVID-19: An Observational Study
flag
Speletas M.,
Kyritsi M.A.,
Vontas A.,
Theodoridou A.,
Chrysanthidis T.,
Hatzianastasiou S.,
Petinaki E.,
Hadjichristodoulou C., Τhe COGESE study group, Evaluation of Two Chemiluminescent and Three ELISA Immunoassays for the Detection of SARS-CoV-2 IgG Antibodies: Implications for Disease Diagnosis and Patients’ Management
flag
Maltezou H.C.,
Dedoukou X.,
Tseroni M.,
Tsonou P.,
Raftopoulos V.,
Papadima K.,
Mouratidou E.,
Poufta S.,
Panagiotakopoulos G.,
Hatzigeorgiou D.,
Sipsas N., SARS-CoV-2 Infection in Healthcare Personnel with High-risk Occupational Exposure: Evaluation of 7-Day Exclusion from Work Policy
flag
Karampitsakos T.,
Akinosoglou K.,
Papaioannou O.,
Panou V.,
Koromilias A.,
Bakakos P.,
Loukides S.,
Bouros D.,
Gogos C.,
Tzouvelekis A., Increased Red Cell Distribution Width Is Associated With Disease Severity in Hospitalized Adults With SARS-CoV-2 Infection: An Observational Multicentric Study
flag
Gilman R.T.,
Mahroof-Shaffi S.,
Harkensee C.,
Chamberlain A.T., Modelling interventions to control COVID-19 outbreaks in a refugee camp
flag
Rozanova L.,
Temerev A.,
Flahault A., Comparing the scope and efficacy of covid-19 response strategies in 16 countries: An overview
flag
Trakada A.,
Nikolaidis P.T.,
Andrade M.S.,
Puccinelli P.J.,
Economou N.-T.,
Steiropoulos P.,
Knechtle B.,
Trakada G., Sleep during “lockdown” in the COVID-19 pandemic
flag
Pišot S.,
Milovanović I.,
Šimunič B.,
Gentile A.,
Bosnar K.,
Prot F.,
Bianco A.,
Lo Coco G.,
Bartoluci S.,
Katović D.,
Bakalár P.,
Kovalik Slančová T.,
Tlučáková L.,
Casals C.,
Feka K.,
Christogianni A.,
Drid P., Maintaining everyday life praxis in the time of COVID-19 pandemic measures (ELP-COVID-19 survey)
flag
Mouchtouri V.A.,
Agathagelidou E.,
Kofonikolas K.,
Rousou X.,
Dadouli K.,
Pinaka O.,
Agathocleous E.,
Anagnostopoulou L.,
Chatziligou C.,
Christoforidou E.P.,
Chalntoupi T.,
Kalomoiris L.,
Kapoula C.,
Kokkinou V.,
Constantinides A.,
Konstantinou P.,
Kostara E.,
Kourentis L.,
Lantou A.,
Lempidakis G.,
Liasidi P.-N.,
Michalakis C.,
Panagiotou D.,
Panteliadou F.,
Papadoulis V.,
Papantoniou G.,
Psatha M.,
Ragias D.,
Ringa V.,
Syrakouli A.,
Skoutari Α.,
Stergiadou S.,
Theodorou A.,
Tzika V.,
Lagiou A.,
Dardavesis T.,
Prezerakos P.,
Hadjichristodoulou C., Nationwide survey in greece about knowledge, risk perceptions, and preventive behaviors for covid-19 during the general lockdown in april 2020
flag
Vlachoyiannopoulos P.,
Alexopoulos H.,
Apostolidi I.,
Bitzogli K.,
Barba C.,
Athanasopoulou E.,
Dalakas M.,
Tzioufas A., Anti-SARS-CoV-2 antibody detection in healthcare workers of two tertiary hospitals in Athens Greece
flag
Siniorakis E.,
Arvanitakis S.,
Sfakianaki T.,
Katsianis A.,
Sinaniotis A.,
Papagiannopoulou V., COVID-19 and upper respiratory tract: Collecting swab specimens from patients inhaling corticosteroids
flag
Vrettou C.S.,
Korompoki E.,
Sarri K.,
Papachatzakis I.,
Theodorakopoulou M.,
Chrysanthopoulou E.,
Andrianakis I.A.,
Routsi C.,
Zakynthinos S.,
Kotanidou A., Pupillometry in critically ill patients with COVID-19: a prospective study
flag
Gerotziafas G.T.,
Sergentanis T.N.,
Voiriot G.,
Lassel L.,
Papageorgiou C.,
Elabbadi A.,
Turpin M.,
Vandreden P.,
Papageorgiou L.,
Psaltopoulou T.,
Terpos E.,
Dimopoulos M.-A.,
Parrot A.,
Cadranel J.,
Pialoux G.,
Fartoukh M.,
Elalamy I., Derivation and Validation of a Predictive Score for Disease Worsening in Patients with COVID-19
flag
Ntounis N.,
Mumford C.,
Loroño-Leturiondo M.,
Parker C.,
Still K., How safe is it to shop? Estimating the amount of space needed to safely social distance in various retail environments
flag
Zahariadis N.,
Petridou E.,
Oztig L.I., Claiming credit and avoiding blame: political accountability in Greek and Turkish responses to the COVID-19 crisis
flag
Fouda A.,
Mahmoudi N.,
Moy N.,
Paolucci F., The COVID-19 pandemic in Greece, Iceland, New Zealand, and Singapore: Health policies and lessons learned
flag
Varotsos C.A.,
Krapivin V.F., A new model for the spread of COVID-19 and the improvement of safety
flag
Liebert C.,
Patel R.,
Kirresh A.,
Ahmad M., Response to paper by Tsioufis et al.,
flag
Tsioufis K.,
Chrysohoou C.,
Kariori M.,
Leontsinis I.,
Dalakouras I.,
Papanikolaou A.,
Charalambus G.,
Sambatakou H.,
Siasos G.,
Panagiotakos D.,
Tousoulis D., The mystery of “missing” visits in an emergency cardiology department, in the era of COVID-19.,
flag
Ataullahjan A.,
Samara M.,
Betancourt T.S.,
Bhutta Z.A., Mitigating toxic stress in children affected by conflict and displacement
flag
Kim K.T.,
You S., Against COVID-19: Inspired by Greek Myth
flag
Vlachogianni G.,
Hassapopoulou-Matamis H.,
Politis C.,
Fylaki E.,
Mentis A., A case of COVID-19 Convalescent Plasma Donation in Greece: Directed donation for compassionate use in the donor's critically ill father
flag
Konstantinidis I.,
Delides A.,
Tsakiropoulou E.,
Maragoudakis P.,
Sapounas S.,
Tsiodras S., Short-Term Follow-Up of Self-Isolated COVID-19 Patients with Smell and Taste Dysfunction in Greece: Two Phenotypes of Recovery
flag
Dilaveris P.,
Casado-Arroyo R.,
Lumens J., A roadmap to nationwide monitoring of Cardiovascular Implantable Electronic Devices in Greece: staying safe in the era of COVID-19 pandemic
flag
Dagklis T.,
Tsakiridis I.,
Mamopoulos A.,
Athanasiadis A.,
Pearson R.,
Papazisis G., Impact of the COVID-19 lockdown on antenatal mental health in Greece
flag
Pavli A.,
Smeti P.,
Hadjianastasiou S.,
Theodoridou K.,
Spilioti A.,
Papadima K.,
Andreopoulou A.,
Gkolfinopoulou K.,
Sapounas S.,
Spanakis N.,
Tsakris A.,
Maltezou H.C., In-flight transmission of COVID-19 on flights to Greece: An epidemiological analysis
flag
Renieris G.,
Katrini K.,
Damoulari C.,
Akinosoglou K.,
Psarrakis C.,
Kyriakopoulou M.,
Dimopoulos G.,
Lada M.,
Koufargyris P.,
Giamarellos-Bourboulis E.J., Serum Hydrogen Sulfide and Outcome Association in Pneumonia by the SARS-CoV-2 Coronavirus
flag
Elbarbary N.S.,
dos Santos T.J.,
de Beaufort C.,
Agwu J.C.,
Calliari L.E.,
Scaramuzza A.E., COVID-19 outbreak and pediatric diabetes: Perceptions of health care professionals worldwide
flag
Papandreou C.,
Arija V.,
Aretouli E.,
Tsilidis K.K.,
Bulló M., Comparing eating behaviours, and symptoms of depression and anxiety between Spain and Greece during the COVID-19 outbreak: Cross-sectional analysis of two different confinement strategies
flag
Vakirlis E.,
Bakirtzi K.,
Papadimitriou I.,
Vrani F.,
Sideris N.,
Lallas A.,
Ioannides D.,
Sotiriou E., Treatment adherence in psoriatic patients during COVID-19 pandemic: Real-world data from a tertiary hospital in Greece
flag
Bourdas D.I.,
Zacharakis E.D., Impact of COVID-19 Lockdown on Physical Activity in a Sample of Greek Adults
flag
Fountoulakis K.N.,
Exadactylos A.,
Anastasiadis K.,
Papaioannou N.,
Javed A., The international initiatives of the collaboration between the Aristotle University of Thessaloniki School of Medicine, the Panhellenic Medical Association and the World Psychiatric Association, concerning mental health during the COVID-19 outbreak
flag
Stachteas P.,
Stachteas C., The psychological impact of the COVID-19 pandemic on secondary school teachers
flag
Ilias G.,
Georgios H.,
Kyriakos S., Act early, save lives: managing COVID-19 in Greece
flag
Bassareo P.P.,
Melis M.R.,
Marras S.,
Calcaterra G., Learning from the past in the COVID-19 era: Rediscovery of quarantine, previous pandemics, origin of hospitals and national healthcare systems, and ethics in medicine
flag
Oikonomou E.,
Aznaouridis K.,
Barbetseas J.,
Charalambous G.,
Gastouniotis I.,
Fotopoulos V.,
Gkini K.-P.,
Katsivas A.,
Koudounis G.,
Koudounis P.,
Koutouzis M.,
Lamprinos D.,
Lazaris E.,
Lazaros G.,
Marinos G.,
Platogiannis N.,
Platogiannis D.,
Siasos G.,
Terentes-Printzios D.,
Theodoropoulou A.,
Theofilis P.,
Toutouzas K.,
Tsalamandris S.,
Tsiafoutis I.,
Vavouranakis M.,
Vogiatzi G.,
Zografos T.,
Baka E.,
Tousoulis D.,
Vlachopoulos C., Hospital attendance and admission trends for cardiac diseases during the COVID-19 outbreak and lockdown in Greece
flag
Angelidis G.,
Valotassiou V.,
Psimadas D.,
Georgoulias P., A second wave of COVID-19 infections should not lead to a new disruption of services in nuclear cardiology
flag
Patsali M.E.,
Mousa D.-P.V.,
Papadopoulou E.V.K.,
Papadopoulou K.K.K.,
Kaparounaki C.K.,
Diakogiannis I.,
Fountoulakis K.N., University students’ changes in mental health status and determinants of behavior during the COVID-19 lockdown in Greece
flag
Papafaklis M.I.,
Katsouras C.S.,
Tsigkas G.,
Toutouzas K.,
Davlouros P.,
Hahalis G.N.,
Kousta M.S.,
Styliadis I.G.,
Triantafyllou K.,
Pappas L.,
Tsiourantani F.,
Varytimiadi E.,
Anyfantakis Z.-A.,
Iakovis N.,
Grammata P.,
Karvounis H.,
Ziakas A.,
Sianos G.,
Tziakas D.,
Pappa E.,
Dagre A.,
Patsilinakos S.,
Trikas A.,
Lamprou T.,
Mamarelis I.,
Katsimagklis G.,
Karmpaliotis D.,
Naka K.,
Michalis L.K., “Missing” acute coronary syndrome hospitalizations during the COVID-19 era in Greece: Medical care avoidance combined with a true reduction in incidence?
flag
Contoyiannis Y.,
Stavrinides S.G.,
Hanias M.P.,
Kampitakis M.,
Papadopoulos P.,
Picos R.,
Potirakis S.M., A universal physics-based model describing COVID-19 dynamics in Europe
flag
Fragoulis G.E.,
Evangelatos G.,
Arida A.,
Bournia V.-K.,
Fragiadaki K.,
Karamanakos A.,
Kravvariti E.,
Laskari K.,
Panopoulos S.,
Pappa M.,
Mitsikostas D.D.,
Tektonidou M.G.,
Sfikakis P.P., Nocebo-Prone Behaviour in Patients with Autoimmune Rheumatic Diseases during the COVID-19 Pandemi
flag
Osini M.,
Reis C.H.M.,
Azizi M.A.A.,
do Nascimento J.F.,
dos Santos Moraes Nunes N.,
do Nascimento J.K.F., Science of consciousness: Reflections on the Pandemic by COVID-19
flag
Kort N.P.,
Zagra L.,
Barrena E.G.,
Tandogan R.N.,
Thaler M.,
Berstock J.R.,
Karachalios T., Resuming hip and knee arthroplasty after COVID-19: ethical implications for wellbeing, safety and the economy
flag
Raissaki M.,
Vakaki M.,
Kotziamanis A.,
Alexopoulou E.,
Koumanidou C.,
Karantanas A., Operation of ultrasonography services in a dedicated paediatric hospital and a university hospital in Greece under the COVID-19 pandemic
flag
Houssier F.,
Christaki A.,
Vlachopoulou X., Phone sessions in Covid-19 environment: The frame and his limits [Séances par téléphone dans le contexte du Covid-19 : le cadre et ses limites]
flag
Biskanaki F.,
Rallis Ε.,
Andreou Ε.,
Sfyri Ε.,
Tertipi Ν.,
Kefala V., Social-economic impact of COVID-19 pandemic on aesthetic centers in Greece
flag
Giannopoulou I.,
Tsobanoglou G.O., COVID-19 pandemic: Challenges and opportunities for the Greek health care system
flag
Parlapani E.,
Holeva V.,
Nikopoulou V.A.,
Sereslis K.,
Athanasiadou M.,
Godosidis A.,
Stephanou T.,
Diakogiannis I., Intolerance of Uncertainty and Loneliness in Older Adults During the COVID-19 Pandemic
flag
Parlapani E.,
Holeva V.,
Voitsidis P.,
Blekas A.,
Gliatas I.,
Porfyri G.N.,
Golemis A.,
Papadopoulou K.,
Dimitriadou A.,
Chatzigeorgiou A.F.,
Bairachtari V.,
Patsiala S.,
Skoupra M.,
Papigkioti K.,
Kafetzopoulou C.,
Diakogiannis I., Psychological and Behavioral Responses to the COVID-19 Pandemic in Greece
flag
Batistaki C.,
Galarioti V.,
Vasiliadou S.,
Soulioti E.,
Kostopanagiotou G.,
Matsota P., Lessons learned from first case of Cesarean delivery in a COVID-19 positive parturient in Greek region
flag
Louvardi M.,
Pelekasis P.,
Chrousos G.P.,
Darviri C., Mental health in chronic disease patients during the COVID-19 quarantine in Greece
flag
Bamias G.,
Lagou S.,
Gizis M.,
Karampekos G.,
Kyriakoulis K.G.,
Pontas C.,
Mantzaris G.J., The Greek response to COVID-19: A true success story from an IBD perspective
flag
Sakelliadis E.I.,
Katsos K.D.,
Zouzia E.I.,
Spiliopoulou C.A.,
Tsiodras S., Impact of Covid-19 lockdown on characteristics of autopsy cases in Greece. Comparison between 2019 and 2020
flag
Kokou-Kpolou C.K.,
Megalakaki O.,
Laimou D.,
Kousouri M., Insomnia during COVID-19 pandemic and lockdown: Prevalence, severity, and associated risk factors in French population
flag
Trinchant R.M.,
Cruz M.,
Marqueta J.,
Requena A., Infertility and reproductive rights after the COVID-19 pandemic
flag
Kapetanakis E.I.,
Tomos I.P.,
Karakatsani A.,
Koumarianou A.,
Tomos P.I., Management of surgical lung cancer patients during the COVID-19 pandemic in the financially and resource strained Greek health care system
flag
Kaparounaki C.K.,
Patsali M.E.,
Mousa D.-P.V.,
Papadopoulou E.V.K.,
Papadopoulou K.K.K.,
Fountoulakis K.N., University students’ mental health amidst the COVID-19 quarantine in Greece
flag
Marinaki S.,
Tsiakas S.,
Skalioti C.,
Lourida P.,
Argyraki A.,
Grigorakos K.,
Boletis I., A Patient with Cryoglobulinemic Membranoproliferative GN (MPGN) Who Survived COVID-19 Disease: Case Presentation and Current Data of COVID-19 Infection in Dialysis and Transplanted Patients in Greece
flag
Papagiannis D.,
Malli F.,
Raptis D.G.,
Papathanasiou I.V.,
Fradelos E.C.,
Daniil Z.,
Rachiotis G.,
Gourgoulianis K.I., Assessment of knowledge, attitudes, and practices towards new coronavirus (SARS-CoV-2) of health care professionals in greece before the outbreak period
flag
Argyraki A.,
Grigorakos K.,
Boletis I.,
Marinaki S.,
Tsiakas S.,
Lourida P.,
Skalioti C., A patient with cryoglobulinemic membranoproliferative GN (MPGN) who survived COVID-19 disease: Case presentation and current data of COVID-19 infection in dialysis and transplanted patients in Greece
flag
Demertzis K.,
Tsiotas D.,
Magafas L., Modeling and forecasting the covid-19 temporal spread in Greece: An exploratory approach based on complex network defined splines
flag
Kamenidou I.,
Stavrianea A.,
Liava C., Achieving a Covid-19 free country: Citizens preventive measures and communication pathways
flag
Kenanidis E.,
Tsiridis E., “Flattening the Curve” of COVID-19 pandemic in Orthopaedics and Trauma: the Greek perspective.,
flag
Kowalska J.D.,
Skrzat-Klapaczyńska A.,
Bursa D.,
Balayan T.,
Begovac J.,
Chkhartishvili N.,
Gokengin D.,
Harxhi A.,
